id,Rings
90615,9.770331242838212
90616,9.679036219341436
90617,9.888211147716731
90618,10.148913893964775
90619,7.4948712916226
90620,9.28415137503602
90621,10.912535832502963
90622,6.132688585682585
90623,7.927596451576612
90624,11.314323346323482
90625,11.81731997324298
90626,6.328854130318801
90627,10.522556560620716
90628,13.116231850289637
90629,7.3194377188381505
90630,7.404434367895657
90631,12.87795561930093
90632,5.522588060241145
90633,9.64244777040729
90634,10.108004504794085
90635,6.194134909397997
90636,7.390086876426354
90637,9.450924376636609
90638,8.724926382262291
90639,9.859636843608138
90640,10.792940862878552
90641,8.327863213433067
90642,10.065448037267533
90643,5.593717595568391
90644,10.606019256768123
90645,10.206420851409204
90646,9.202658255338225
90647,11.302258213918916
90648,12.65399978514836
90649,13.561409435875452
90650,10.136284234703226
90651,9.11737322246362
90652,8.568238889399057
90653,10.546070204342714
90654,6.352571882764891
90655,8.030865977005776
90656,10.653259847722854
90657,8.179084287131056
90658,6.788400932000615
90659,9.327395359356345
90660,7.219942019891292
90661,8.248620160151775
90662,7.1673192126246565
90663,9.357801847918191
90664,7.598700656329708
90665,13.048690934749478
90666,9.038764287032631
90667,5.7398832184370505
90668,9.951724723114697
90669,9.244443873350312
90670,9.422079662618286
90671,10.496535526744937
90672,8.849669582526651
90673,11.868633629213898
90674,7.336703358882554
90675,5.266699399970879
90676,11.61613313402535
90677,10.981788383409008
90678,4.633229170458189
90679,9.438160802245903
90680,9.74720066013016
90681,9.540689462954965
90682,14.811449095949914
90683,10.486600142134751
90684,11.37100083897122
90685,10.61154129806485
90686,6.893659295252379
90687,10.328147957073654
90688,9.06539322285829
90689,10.458183391169415
90690,17.81267483707997
90691,8.050968946720317
90692,10.655338827867768
90693,12.337737147138636
90694,9.22573438555773
90695,8.647172064483383
90696,9.8393139577625
90697,7.284569185569493
90698,9.45121245276096
90699,5.297802052368914
90700,10.510758453580085
90701,10.432541267767808
90702,10.029928732866114
90703,12.13697070954992
90704,4.959520932099525
90705,10.761302105716195
90706,11.61987828325502
90707,6.08391211182664
90708,8.498904698384216
90709,9.303883392146869
90710,9.521844954259196
90711,9.446441075104998
90712,9.00526086411725
90713,14.917032604791377
90714,7.1234390182372245
90715,8.541408384361024
90716,7.011896664229733
90717,9.535368264897478
90718,4.346175781410315
90719,5.56303825890991
90720,10.727360190054505
90721,9.049519367616913
90722,9.315075135147445
90723,7.848489183579584
90724,9.62952567079368
90725,6.746118516318659
90726,7.729347222672722
90727,8.508001860749284
90728,10.056943259943537
90729,10.250531094284336
90730,10.31811535335994
90731,5.769535476108219
90732,7.911315129999737
90733,10.729436078603527
90734,8.874083363750954
90735,7.8412776226041565
90736,7.417305479465666
90737,5.679937607988746
90738,6.893071907328606
90739,15.401113401639545
90740,10.216111215238696
90741,5.602782354706756
90742,9.379014701237375
90743,12.063948376091698
90744,7.084428521412605
90745,8.149716121189936
90746,8.129630379011925
90747,4.19859162772299
90748,14.636691685909211
90749,9.521469641952928
90750,4.1748282823441505
90751,7.131984763801796
90752,8.407892471278585
90753,8.111198506296368
90754,8.975502159461184
90755,8.766458393100756
90756,8.829239294095213
90757,11.022361057935473
90758,8.742825512689006
90759,7.434095475465272
90760,7.7370011050648255
90761,9.503882326193095
90762,9.098730416063152
90763,9.036017466216336
90764,12.839914381652902
90765,10.888261100251214
90766,7.378046576123934
90767,15.04646685154037
90768,12.616708092413647
90769,6.065322042537917
90770,10.720411459374562
90771,10.264491215041192
90772,6.026208112659846
90773,8.002617053496458
90774,7.389775018899517
90775,9.601969510986143
90776,7.467226435828481
90777,11.461198216126034
90778,10.567422636133184
90779,10.367173202254754
90780,10.371757284880795
90781,11.169900394937773
90782,7.892160329136177
90783,11.542867802554012
90784,6.70638945731575
90785,8.26481551773827
90786,6.125492082198458
90787,8.814259126805299
90788,4.209145544319117
90789,11.134028667137239
90790,8.50885521961303
90791,6.707606081019784
90792,6.809995578635547
90793,6.648752110069022
90794,5.76284576650591
90795,11.611670346807372
90796,10.728649611859298
90797,10.16717294536612
90798,11.455401203241488
90799,8.095228275451676
90800,16.31950792074561
90801,9.93342919504856
90802,6.827514991591312
90803,10.988543421019955
90804,16.560549344002855
90805,10.702638792919046
90806,8.887751273943385
90807,10.146182249666687
90808,9.606076485854889
90809,12.202855291083644
90810,9.267602312138076
90811,9.302735903188953
90812,6.05799794890145
90813,10.04305873672213
90814,7.3328207709489615
90815,7.9143214145220515
90816,5.488866398547815
90817,9.89039177535715
90818,9.217683854058562
90819,6.927058328838824
90820,6.83491573409685
90821,9.056906988902256
90822,6.918717052582641
90823,5.7516384241686564
90824,12.545669313120497
90825,8.060574941053739
90826,5.474904572451002
90827,3.801208287337521
90828,10.306387996760137
90829,11.613254171302309
90830,9.327717761120775
90831,8.309341871311714
90832,9.28347310706267
90833,11.659195066818798
90834,9.849753697485246
90835,9.488905417943347
90836,8.652673369250888
90837,5.586262863504791
90838,11.185619405459189
90839,8.18256510393994
90840,9.27418801496561
90841,10.869003611634353
90842,13.081324971975093
90843,10.801920004159957
90844,13.514207982155117
90845,10.812481024248878
90846,11.603888035690861
90847,7.002405097972684
90848,9.561480477134367
90849,9.663371674827925
90850,8.928553099480354
90851,12.54819913631334
90852,6.348522723107942
90853,11.050681416144345
90854,11.965758214806012
90855,6.842888126940525
90856,9.039733808982449
90857,10.848118703128426
90858,11.748982644570784
90859,10.346020305588288
90860,12.69867926854109
90861,9.418833609830116
90862,11.227711830747616
90863,8.78850331672418
90864,8.546036449143774
90865,14.766367670303493
90866,15.60356696042475
90867,11.612619453126603
90868,12.100356877055786
90869,7.999816497327577
90870,12.226694442189824
90871,10.970114134585582
90872,15.514613455913082
90873,7.96165261418178
90874,14.572454216017553
90875,8.394714877428727
90876,10.332004913901514
90877,9.3587778400689
90878,7.914132911671153
90879,8.978051277391112
90880,8.141585881828712
90881,12.496258305786686
90882,10.750426115472486
90883,11.30723246691434
90884,12.835200365392106
90885,10.68346702060548
90886,12.909507008923432
90887,5.664296990174338
90888,8.98480363585601
90889,12.566562077275664
90890,10.319578276716888
90891,10.945691666401896
90892,10.476925979845639
90893,4.165216986206598
90894,11.366925285439818
90895,11.194444239008394
90896,6.662936905829713
90897,5.560933208894979
90898,5.759938622118456
90899,13.821624048318762
90900,11.438379119130838
90901,11.415531905185535
90902,8.54303181612
90903,6.714212935425045
90904,7.0796987124389865
90905,7.846549641974358
90906,7.51326076007137
90907,10.488672764949488
90908,4.516694929861104
90909,13.878520349302129
90910,9.433467231457287
90911,8.105971039992273
90912,17.8293472818414
90913,9.170717102911489
90914,9.061578479284986
90915,6.873919306140769
90916,8.974092641506504
90917,12.161032630626982
90918,7.424238115333242
90919,8.707543675579377
90920,11.5184325880416
90921,6.873283035870612
90922,7.595074949354833
90923,9.635912931005198
90924,9.753604536139076
90925,11.042206237861567
90926,10.21150912990197
90927,10.289513280643947
90928,13.733686516663047
90929,12.116886546643943
90930,10.457539295716828
90931,11.137046617394528
90932,13.545557905026474
90933,10.475273578399479
90934,14.21732329340919
90935,8.428552842235435
90936,10.174109921198433
90937,11.30378749725801
90938,9.145895199079368
90939,9.282542046682515
90940,8.008082606116824
90941,7.404175095173894
90942,5.427879556555213
90943,12.89586978320198
90944,7.009592252810487
90945,9.417551657368838
90946,9.058284027301093
90947,10.545175043220208
90948,10.800442857540066
90949,12.187946493662842
90950,11.13318147197653
90951,9.589927552531558
90952,8.12674939928428
90953,7.190842295169055
90954,11.095015422502899
90955,8.366136651002058
90956,8.221517181476381
90957,10.508444729296372
90958,3.750804136848025
90959,7.344528692338107
90960,11.611614754476602
90961,6.900447982200567
90962,11.053297471399437
90963,5.4815521039720325
90964,11.710985191574565
90965,6.432981743365271
90966,10.820568093365454
90967,9.318910372242566
90968,11.303166463563775
90969,9.8387882905845
90970,9.641630424280669
90971,7.560695573648124
90972,9.561955518716056
90973,10.875886612450447
90974,8.903605685850742
90975,10.854316906231881
90976,8.053654631782134
90977,8.499030733506382
90978,6.270004576767332
90979,9.435085619069493
90980,9.005617130127082
90981,11.97707748551136
90982,12.284638539593036
90983,4.09318526559096
90984,9.329710514525999
90985,6.167484789923889
90986,13.071042350994732
90987,8.522953692057364
90988,8.478445629381264
90989,11.627304683395538
90990,9.405341473945787
90991,7.9732983310851235
90992,4.714569542516028
90993,9.122535764462535
90994,12.13035786713435
90995,6.710914539570323
90996,14.475007837278458
90997,9.318788587485773
90998,6.931330018377585
90999,6.207849486814203
91000,11.821610202804592
91001,7.417221566237954
91002,8.345055203595237
91003,10.694769119909125
91004,9.665013594695074
91005,7.781230617015728
91006,12.084276364783372
91007,8.082357272343788
91008,7.707146198698116
91009,11.309775054653946
91010,9.835997636300522
91011,9.89133523327015
91012,8.773837719192572
91013,10.351729013856291
91014,9.049459294028768
91015,9.169253322729736
91016,7.34362814939186
91017,11.859439210094301
91018,7.221408590538818
91019,11.224048098890439
91020,8.221612962967551
91021,11.45597220374295
91022,8.401260774911194
91023,5.177743787062822
91024,6.860219551824587
91025,11.173851367523108
91026,8.83143846386103
91027,7.375979826329008
91028,11.351957120962082
91029,10.029125049392698
91030,8.888573193525618
91031,8.364696919089326
91032,6.721372066450856
91033,4.431903555171005
91034,10.331882306629495
91035,8.749579700850129
91036,11.780102332719215
91037,7.0177640384181466
91038,12.459657314476335
91039,11.60328707650608
91040,8.8465091090707
91041,7.512372081170964
91042,10.308499062733953
91043,11.36038222651387
91044,7.461145212194717
91045,7.6914394111270585
91046,7.974813108554535
91047,6.867967711839323
91048,10.380589500289368
91049,9.7709552613622
91050,10.394262334779208
91051,8.535288427436324
91052,10.509216291279198
91053,10.603158257638679
91054,8.079617242584003
91055,7.177769033734384
91056,13.748335634783835
91057,11.01101665904076
91058,16.203099329220716
91059,13.270518804092903
91060,9.378568073245082
91061,7.956285027398602
91062,15.184695841646914
91063,8.443184692728778
91064,9.85566282759978
91065,9.25167431631522
91066,9.255457115924678
91067,8.892641686232398
91068,10.568334412976727
91069,8.830621287601804
91070,7.963725367053838
91071,7.862021473203175
91072,5.208986973895996
91073,6.086606889994091
91074,13.43572216203885
91075,7.1436722674589035
91076,11.469608234246897
91077,7.919206228980588
91078,6.695379147508621
91079,7.147909566735867
91080,8.729074173610604
91081,7.411650585187667
91082,9.739453413223664
91083,10.490957880275463
91084,7.939803895145301
91085,11.389848603964168
91086,11.067871606886055
91087,12.516938857480033
91088,9.328971879757932
91089,9.368441792729422
91090,10.916957995594672
91091,8.85478041338519
91092,10.02412270224318
91093,7.105006582075639
91094,6.456884337822868
91095,10.592038887944447
91096,11.492457147204863
91097,15.880245938787304
91098,6.945545086937063
91099,6.718634953473731
91100,9.2916466420571
91101,11.333344249964545
91102,7.728335599728219
91103,8.859624824345417
91104,9.682680638706808
91105,16.737075845220883
91106,12.334403128768558
91107,6.512372826750161
91108,10.349252986368514
91109,11.990363696413258
91110,12.59219226822344
91111,8.447437458305354
91112,8.437616976670375
91113,10.038990053360148
91114,5.841534509788431
91115,10.57254729274817
91116,5.999478810352826
91117,8.522073616399673
91118,6.575171725953873
91119,8.11160252087151
91120,9.553262929443262
91121,9.058850052275012
91122,6.296226730974912
91123,9.367640045154726
91124,14.42735253452611
91125,7.904433591940569
91126,8.326906312694119
91127,6.338694903168162
91128,6.8561001898164005
91129,8.760054376278207
91130,9.080911386000569
91131,8.114416729982159
91132,12.284060924999366
91133,10.770452231347283
91134,9.734890679048787
91135,7.14722186481251
91136,10.120940916675222
91137,11.2464170126698
91138,7.914281408978535
91139,8.689290085049166
91140,8.722425681070343
91141,8.886686395417328
91142,10.884323498190943
91143,6.5957545016738655
91144,10.705058086870674
91145,12.745792871882783
91146,5.393840510134808
91147,10.520311022541337
91148,12.531299298157457
91149,7.531004853824708
91150,14.52796368114741
91151,11.043027011422458
91152,9.258491891366491
91153,9.470518566546598
91154,7.394687138500583
91155,10.281402788865055
91156,6.602005719385131
91157,11.415305764483522
91158,9.845906388178156
91159,9.128534754751946
91160,8.805169157247532
91161,9.140194922800534
91162,11.253723547961485
91163,5.708653038535638
91164,8.775422239854937
91165,11.527612513085652
91166,9.860702655134522
91167,8.596481137991788
91168,16.042555479361447
91169,9.069158074529321
91170,6.931768391186385
91171,8.834500298692967
91172,9.22130736051759
91173,12.275587636284008
91174,6.2889693233979855
91175,9.325538861295168
91176,10.629526018213472
91177,11.513276530481683
91178,4.5643245870643945
91179,13.868717737728561
91180,12.217528676043155
91181,9.299075467272218
91182,10.498905843911954
91183,7.076951832896329
91184,6.447474823018749
91185,11.441562133401519
91186,9.678537849788833
91187,8.912363664108536
91188,9.449494237774154
91189,11.454029863758475
91190,5.550203924162333
91191,8.355613703559827
91192,13.141297577417095
91193,7.815107372094577
91194,7.8974458000968895
91195,7.873468566449462
91196,8.388755883789543
91197,8.336748675716176
91198,6.612085732852209
91199,6.967920883869713
91200,9.583655869646076
91201,9.77755888062658
91202,12.607064204706903
91203,8.001065457731247
91204,7.0770696574355725
91205,17.647693666681963
91206,11.859577483534897
91207,13.4875942116429
91208,10.527328644108364
91209,9.865239499772231
91210,6.522836977954858
91211,10.349924002715479
91212,9.498544818165902
91213,5.941622776436569
91214,12.700958044887368
91215,8.708671929500413
91216,5.439203942319065
91217,8.244015757263591
91218,9.122666429067769
91219,10.024487853244912
91220,10.243855438317755
91221,6.942651745181866
91222,12.509589234384636
91223,11.099359964749876
91224,9.490502269886276
91225,10.07194351491024
91226,11.146068520955335
91227,6.802497889439802
91228,9.025805190389516
91229,9.538785711732395
91230,10.467877422748211
91231,11.916201175873091
91232,6.973841137320299
91233,14.6391735166439
91234,7.290604904494641
91235,9.124410857359727
91236,9.548507320335485
91237,7.393773311538418
91238,8.088486459280583
91239,8.532988303870296
91240,8.551183530721627
91241,11.716308360305437
91242,9.584363329669205
91243,10.543128824539775
91244,12.860455863845676
91245,11.22372459851018
91246,6.917283741239293
91247,9.066635629090921
91248,11.621968047169076
91249,11.014671172012342
91250,7.038529250308983
91251,12.471568030462027
91252,11.724751891721958
91253,7.79157390033447
91254,6.631682442343341
91255,13.121300938162515
91256,9.926847063873806
91257,7.159782652084742
91258,7.880633384068929
91259,14.826681299909588
91260,10.344745617915981
91261,8.356821849406687
91262,8.957063580593282
91263,5.931559859528065
91264,8.8655638800855
91265,6.965378434545358
91266,10.757794458167137
91267,7.86224698751964
91268,7.053323317679061
91269,12.927020219697475
91270,16.839358535282944
91271,6.794276139331895
91272,8.835153531700291
91273,14.123992127286227
91274,10.150189011755533
91275,9.316345322483992
91276,13.136417251112455
91277,11.152194890799851
91278,11.578220858783801
91279,8.326616831552506
91280,8.732833910478568
91281,7.41688687372374
91282,11.06308087754126
91283,9.550424622463344
91284,9.268358054321396
91285,9.329928245081547
91286,8.595545216828516
91287,9.51093793003899
91288,9.628231484831893
91289,9.244837779042987
91290,7.38697594532913
91291,7.205779523813906
91292,18.064766868371883
91293,10.018158118317603
91294,9.043561896490091
91295,14.756599961075484
91296,9.191017140001884
91297,11.88643535948621
91298,15.70055421543315
91299,7.846582993882105
91300,7.940969679080451
91301,8.724328485467126
91302,9.21430248990475
91303,9.580414004324325
91304,10.859020739425747
91305,10.289680358660481
91306,5.982947281046271
91307,8.71980139659036
91308,10.977601786629217
91309,12.012609913661976
91310,11.578666652865499
91311,8.134173414762222
91312,10.451162910395613
91313,9.649848147642981
91314,6.318117118256323
91315,8.816775814259314
91316,7.335837419325472
91317,9.875731935273613
91318,8.144891882090388
91319,7.333737198553441
91320,8.220465530134927
91321,8.033354318774961
91322,4.4405282562041055
91323,8.887300398261187
91324,7.284104559266726
91325,7.230562748007062
91326,10.700795637848188
91327,14.14456926656958
91328,10.460677723078582
91329,9.925121505194364
91330,10.594341908789088
91331,9.214679584810721
91332,15.316467822187395
91333,8.297041723970885
91334,10.292152514281337
91335,4.126278410845869
91336,12.805530349895276
91337,10.527700825464146
91338,10.140005806943435
91339,10.671617294082585
91340,7.576026717285924
91341,6.245993529214285
91342,9.6593474823134
91343,7.1626893569892545
91344,6.710407844808928
91345,7.255990970612906
91346,7.74395476520289
91347,11.712699421591392
91348,9.28569789718764
91349,10.09739959375931
91350,3.8845272234535706
91351,11.780287206316988
91352,9.033203615803226
91353,10.221469741189459
91354,9.221119532946053
91355,7.3595965292013705
91356,12.053264597812245
91357,11.148850172243403
91358,17.886753776891098
91359,11.276044954070233
91360,5.655146913921099
91361,9.592202877425557
91362,8.341129382058286
91363,12.988838205876577
91364,8.641692231636117
91365,8.59292134603731
91366,9.5825352712552
91367,10.698566459158906
91368,6.9932518716206005
91369,9.33054562329074
91370,10.807011979750172
91371,8.199286532231755
91372,6.78037289365882
91373,11.080788309554364
91374,6.541572317489417
91375,8.763044035789177
91376,8.719611169321137
91377,9.774766897851494
91378,11.241757160081782
91379,7.149591399796741
91380,9.022707383254394
91381,10.741499933914735
91382,4.337717611623133
91383,7.558956611484181
91384,8.482170092239468
91385,11.021890417652369
91386,9.355146939195937
91387,10.822393156796267
91388,12.163666376565532
91389,5.76505831891138
91390,7.674367872334042
91391,7.553204144836171
91392,11.525778945267804
91393,8.491888313486418
91394,9.660817948859382
91395,10.362792599050284
91396,10.287881320507065
91397,11.29253791573746
91398,11.449904164472704
91399,7.897402808402473
91400,6.484936351413222
91401,9.176857533656557
91402,12.691955070795652
91403,4.505148927427897
91404,9.087361765209199
91405,11.27533763009371
91406,12.990223866684962
91407,7.273111103231738
91408,8.416380452206472
91409,11.829852578564292
91410,8.780534340161136
91411,11.154489321091102
91412,12.876125442787984
91413,9.113778292455361
91414,8.134475866589646
91415,9.136153352283207
91416,9.23730220949099
91417,9.139002998635084
91418,12.000130468092886
91419,11.226204280349101
91420,11.994991136008286
91421,9.375306734549836
91422,9.36049385296121
91423,14.000712649762649
91424,6.982714688722715
91425,9.753209398026462
91426,7.762305729148935
91427,8.696605076008568
91428,9.697542458025175
91429,7.514286547234386
91430,14.076349585565124
91431,6.608942756254662
91432,15.623434822925308
91433,7.132051545573894
91434,11.418270145102383
91435,10.54158841078168
91436,11.610259063560166
91437,11.374347367314515
91438,8.241421221999234
91439,12.247227997353383
91440,12.47090876069954
91441,7.433284683448015
91442,9.925844805390021
91443,15.41552943151424
91444,10.686410942552818
91445,9.504145582975145
91446,6.607472972431334
91447,15.427710131277493
91448,6.861835349446556
91449,10.372073528068174
91450,14.08724398306063
91451,13.025438425924815
91452,10.610933121864555
91453,8.055521060055314
91454,9.58734819445707
91455,15.951181641459069
91456,10.270683329886
91457,6.29487422965705
91458,9.074100715336339
91459,10.612527144638749
91460,10.236726743269541
91461,10.22663882854147
91462,8.302980714142366
91463,11.63527438531189
91464,9.136803977358667
91465,9.19264315937998
91466,9.959313459818938
91467,18.970376245028966
91468,10.282779503922487
91469,12.180967976042057
91470,7.4266170486371905
91471,10.200499312836806
91472,4.200409488679945
91473,9.752525434207046
91474,10.657761410460575
91475,9.533444427177617
91476,12.999793899859851
91477,7.1092076805810915
91478,8.540807709478731
91479,4.246459261953755
91480,12.404044909613194
91481,13.929105040538294
91482,9.450389036034935
91483,8.200488582184237
91484,6.2116811733557755
91485,9.712668544582725
91486,9.637320466632826
91487,9.001216709573027
91488,12.258903817663343
91489,14.138734306802222
91490,10.4746046091368
91491,7.412107613544679
91492,10.205043859885363
91493,7.338602578381156
91494,10.820168308272955
91495,9.707148773055277
91496,10.195737020256512
91497,7.913695109637253
91498,7.656132629741045
91499,9.354877144250253
91500,9.246400414211635
91501,10.237944835249884
91502,10.548290384675045
91503,9.17239643853967
91504,7.831623661207281
91505,7.523010311525741
91506,11.307814851914824
91507,11.046401448317344
91508,8.513637916484761
91509,10.378101309135543
91510,11.442945893138164
91511,10.807785835076423
91512,9.837069266102747
91513,8.264470705730679
91514,7.703457768255209
91515,9.281985984762898
91516,9.697145957456009
91517,4.446887446908178
91518,11.297136115449623
91519,6.92403460363148
91520,6.797101731018896
91521,11.29704973227529
91522,7.736614521485688
91523,11.512274018064835
91524,6.997051584879255
91525,11.714783484852314
91526,8.209076837316665
91527,8.526851898416044
91528,12.640880747266635
91529,10.149387204200892
91530,7.047464230434686
91531,10.450450399259605
91532,14.223864662772286
91533,14.27771322119298
91534,8.722665418810518
91535,8.691351547161917
91536,9.586772210822872
91537,12.724340009505369
91538,7.801892306441589
91539,8.81615860083086
91540,11.082438816136895
91541,8.91351266751523
91542,10.651631352027195
91543,17.224746946001243
91544,9.345422887102778
91545,7.129393385832394
91546,11.766732253402393
91547,8.851485623151229
91548,10.368792680878341
91549,8.088935229207832
91550,8.573420455259239
91551,8.813809141094874
91552,9.254813827160664
91553,10.018725199822704
91554,6.64888087495104
91555,7.951695061515862
91556,5.7668463018119835
91557,10.856394223788365
91558,13.320708652036314
91559,7.8667950242543725
91560,9.25827979623149
91561,9.740133071823815
91562,9.850351315531915
91563,7.542397145546623
91564,11.424799044223587
91565,12.718354579715141
91566,5.674836488445005
91567,9.364098232194854
91568,10.651746355680388
91569,3.7570707535770858
91570,9.360896790974786
91571,9.201177675367227
91572,12.124380259712662
91573,8.123415120243509
91574,10.49298396759803
91575,9.847557793694579
91576,8.50031452870351
91577,10.59852503134771
91578,8.698345135739721
91579,10.85706873296639
91580,10.715243184223885
91581,10.104220683182332
91582,11.073492164503588
91583,8.955332361242773
91584,9.305686963364625
91585,11.214881461931569
91586,11.763657375893397
91587,6.3537902704591405
91588,10.930438786692786
91589,5.620087351377763
91590,10.203018088012657
91591,5.409191859816319
91592,7.195395741774282
91593,5.315158114399076
91594,8.043761986782602
91595,7.902118326460906
91596,7.182349486284377
91597,9.205082432243533
91598,11.017067591423892
91599,11.171413933594778
91600,8.989526393972488
91601,6.661240214312059
91602,10.686106039280947
91603,8.011957418205759
91604,9.540034291676571
91605,8.63685580858347
91606,10.223469161235727
91607,8.533099907140329
91608,7.626323863173717
91609,14.310516945420943
91610,9.641869780037593
91611,9.537773885724153
91612,11.274835054095385
91613,9.686082635858261
91614,11.461111254215774
91615,9.534320591448026
91616,8.383776197595061
91617,6.378563133221587
91618,9.053137389065737
91619,9.248062560357884
91620,6.486388148074589
91621,9.849685688483373
91622,8.71329936370636
91623,15.990906746926797
91624,8.560988090614892
91625,6.026577588167338
91626,9.474959209382293
91627,9.737029410621004
91628,10.864618789703027
91629,10.308071360673297
91630,10.651834302044376
91631,8.548804652543419
91632,10.010321538433345
91633,11.300347530729546
91634,7.557941085544369
91635,9.65485765811412
91636,6.916996745064072
